146,224
767,1127
818,16
549,157
790,1196
268,1792
727,1614
549,1278
10,364
735,1960
238,300
678,57
752,4
42,1206
319,1883
435,1100
302,153
500,126
887,357
386,1200
602,1200
238,17
310,1914
702,1200
181,1270
352,1479
139,1196
175,1282
252,1573
195,910
396,318
662,888
927,342
749,736
319,1228
41,2067
716,1033
884,1210
948,1136
979,380
192,1060
889,1601
114,60
678,982
343,276
721,1580
499,1135
195,1266
36,316
817,253
411,1259
811,1945
851,442
252,288
613,290
93,1499
271,111
562,1291
989,745
62,926
637,1345
731,1304
738,356
509,1601
721,737
660,500
255,508
716,1097
25,150
225,1912
929,1265
614,588
302,145
624,1220
447,1097
904,1407
795,1721
272,836
293,1208
431,1198
3,653
695,1259
352,1410
551,1357
935,185
507,1277
445,1037
186,1907
35,1949
672,1282
481,1394
889,1355
103,1610
604,10
524,1112
543,518
683,1971
237,104
587,356
970,434
674,1214
331,20
663,1610
520,1304
279,246
412,223
424,1284
474,1379
928,1307
669,72
819,648
110,804
169,506
48,168
780,1967
687,1088
676,65
216,1380
631,2018
216,1608
995,1597
934,1359
274,858
131,1292
264,1299
925,1680
223,552
971,1196
838,1676
566,1784
133,1660
481,111
765,653
204,2046
547,318
713,2054
332,468
255,786
838,442
127,1387
891,1188
26,337
881,805
726,1
438,6
136,1028
587,1136
959,2028
271,588
543,172
53,1810
744,1909
678,502
256,208
838,2010
45,802
817,259
509,802
911,362
30,1922
402,1172
193,1186
805,605
641,902
151,968
813,1713
244,736
386,267
718,1407
341,1233
146,1086
894,1377
424,2009
770,612
810,1256
100,1676
192,1968
970,1680
123,1179
624,25
319,1207
810,1080
451,1292
442,1711
602,1374
752,497
482,1884
442,1961
366,920
788,329
442,367
19,111
928,1136
955,1375
823,1213
672,2028
372,223
904,1379
587,905
437,1
964,357
139,1372
553,728
629,586
558,1834
301,903
481,1247
577,300
424,303
319,351
175,1393
531,490
770,1375
195,802
692,733
778,1262
566,1
760,593
291,1203
424,420
438,592
714,616
343,344
712,1
380,1285
403,1359
202,733
796,318
366,1150
212,1515
129,1954
293,46
190,2028
983,1374
237,648
120,1136
149,1120
904,1136
646,1036
127,1200
754,457
148,1283
284,552
62,437
392,357
608,441
442,899
892,1198
621,1721
268,457
148,1293
948,1276
445,1200
524,373
550,1300
151,72
528,453
635,1279
854,1358
679,110
752,475
387,852
275,1544
62,29
625,17
431,1291
319,105
466,1250
651,2000
170,277
550,1961
261,1235
326,260
476,1015
596,1259
899,930
934,71
368,1661
869,1370
161,39
438,333
610,589
660,349
996,2058
881,1005
718,996
505,1276
344,1233
291,1496
425,141
596,587
397,380
271,367
165,296
588,1264
929,1288
160,1387
854,252
869,1101
169,1287
175,1230
307,1280
111,852
175,901
601,555
720,383
608,1858
278,1261
587,1954
887,1466
817,1200
137,1441
881,1810
331,540
163,1821
385,1589
721,329
145,223
199,1208
810,541
392,356
10,253
971,32
651,1944
319,1084
28,1200
524,800
737,1950
735,1089
988,1663
531,230
323,1267
350,799
970,18
773,1200
310,919
415,2022
316,32
331,994
744,1884
274,1259
143,1408
960,1230
509,1288
93,610
239,1265
462,1298
260,1587
292,1183
338,225
566,1320
499,969
550,1219
442,333
329,218
101,1876
215,356
166,1028
334,613
725,615
310,169
187,556
474,224
739,1
711,1945
839,69
963,110
577,1834
53,1483
391,969
463,1278
919,25
509,1704
255,1130
337,303
660,279
752,1416
235,390
156,25
652,1909
706,161
688,1272
752,1090
587,1094
791,546
92,329
184,1396
82,527
662,1024
405,378
346,337
186,364
661,260
550,1284
482,1965
118,1961
984,1387
442,1356
771,1193
816,1210
157,1608
777,153
78,551
727,1234
321,736
679,111
855,1701
482,169
482,50
713,597
881,653
17,1179
741,1994
245,954
652,1003
351,1291
531,1959
195,1258
75,1029
169,1641
136,1191
121,382
245,922
528,1196
624,1272
848,2028
461,504
794,232
166,766
817,377
880,407
968,32
984,952
550,112
33,1221
550,483
647,356
294,1784
161,1185
563,1967
67,961
777,808
664,2028
970,1772
685,497
175,1682
355,1407
550,1213
980,1299
949,858
339,2067
533,438
817,153
802,1620
363,1358
300,1073
801,318
202,1918
402,1580
778,1479
881,1687
391,930
593,1094
401,1345
462,2028
623,750
509,2054
811,1247
587,1428
327,1276
389,480
482,1240
770,1320
608,879
351,940
817,586
591,1288
461,1979
175,1620
454,1378
385,1089
816,1214
942,647
36,480
652,1653
753,832
113,1653
166,302
392,237
385,1625
669,1213
840,1617
84,457
429,153
651,1303
791,1207
306,1283
204,1391
385,260
731,1550
264,1249
149,24
42,1307
587,1968
241,1376
777,2034
761,2028
48,1049
701,1258
199,20
329,457
359,1270
192,1777
928,1228
531,1196
984,597
919,1179
718,316
702,1083
436,317
695,1136
148,1586
839,1674
536,1954
38,902
368,474
525,919
245,204
981,1233
117,1225
698,1206
999,1527
338,537
654,1060
329,426
245,1339
832,1425
331,1909
731,912
22,1527
161,914
864,123
524,1294
199,1380
198,1030
437,1262
566,1792
887,1265
531,596
48,2023
546,500
839,513
409,1704
553,1883
777,1019
724,1617
721,1683
438,1013
778,1206
198,95
122,2058
744,1371
663,1590
261,608
711,318
757,1892
5,1649
461,500
816,1225
530,162
690,1215
924,25
503,1267
735,1625
664,1129
509,185
438,1101
466,52
770,494
461,204
731,1460
195,186
983,1197
704,969
225,778
625,590
235,32
570,1453
850,1957
622,1041
179,1356
780,47
647,380
5,581
666,141
541,13
199,1366
802,111
150,1079
161,1343
192,1497
909,1466
800,671
44,592
550,434
580,1217
38,1
148,780
721,810
398,1711
731,1391
169,1933
765,586
35,2019
744,110
337,110
881,1271
245,1240
877,1995
728,1093
692,1967
973,543
17,1408
83,2
977,1912
699,736
588,1619
335,798
989,950
214,541
881,89
889,327
706,1563
550,517
62,1230
276,951
669,230
781,480
889,1900
138,1260
195,50
520,1517
570,498
477,1953
952,1175
601,449
92,1358
519,838
136,1073
957,281
839,1090
591,1653
869,1049
264,1246
126,2020
175,838
877,1036
697,1081
714,1222
272,785
58,1240
352,1721
735,329
755,1221
757,1499
240,1376
999,1962
524,1207
192,2013
984,374
937,1370
533,1101
482,1722
81,942
120,1394
273,588
742,442
963,1466
130,266
476,1552
543,329
877,799
439,1036
106,2065
621,1171
51,1617
629,367
331,991
107,1949
550,1690
785,2001
758,1694
566,1023
877,1405
424,1022
48,1517
639,1083
973,261
33,1367
724,293
68,1966
847,1197
577,1370
33,1653
919,1958
975,306
770,1012
331,471
346,1035
730,474
163,1242
202,736
973,1196
566,1408
170,858
237,1792
210,349
888,356
549,43
340,1282
669,288
319,802
718,589
787,1680
53,513
918,380
380,1394
264,1527
232,1377
737,1373
958,1617
338,708
554,1101
415,924
796,589
31,1270
631,1676
329,473
822,361
278,610
646,913
136,1270
999,780
990,235
10,1148
963,353
461,1307
889,852
195,1280
504,1783
146,2018
197,1246
131,627
516,748
338,342
721,544
214,1711
308,1073
808,1197
53,1968
588,951
204,316
199,1801
779,1193
601,63
801,1396
551,587
613,1228
195,340
531,1379
22,849
205,941
921,661
910,2017
621,1974
272,431
563,1876
293,1721
552,1694
223,1198
509,2028
701,1265
35,1148
495,1196
58,1215
297,923
541,2012
716,165
195,1058
889,1078
808,332
663,1987
56,628
331,1172
258,1994
275,1097
90,1747
2,1687
273,1240
473,945
891,581
472,1240
975,1883
877,1196
551,364
225,342
928,1962
424,253
175,1394
415,1387
190,969
292,1199
181,180
298,527
307,1287
528,542
981,1293
676,161
660,78
50,23
678,1130
369,1968
889,1185
90,1266
251,2046
905,32
832,356
11,272
329,288
651,1321
881,694
261,908
550,1037
442,500
810,1610
676,141
384,593
244,908
624,593
348,780
48,1073
453,1017
706,272
161,1210
899,179
516,1019
445,185
970,996
710,1603
461,1983
564,750
192,22
791,1376
864,1415
352,1275
252,1690
921,1617
249,337
199,1374
536,1231
702,355
572,810
556,1097
477,589
678,1370
881,1196
151,2000
149,2002
788,1215
482,1584
943,261
742,260
857,930
368,1500
675,550
550,2012
272,1784
570,340
327,1089
611,1249
281,337
92,1029
445,2038
637,1379
308,156
424,1975
687,2006
977,1060
626,924
118,592
349,1721
387,1702
131,406
166,908
839,1023
899,1041
838,260
621,273
137,1584
639,2043
430,1569
699,800
175,25
307,908
199,1213
255,480
712,1405
721,160
169,1219
968,589
499,1208
685,1394
231,1307
44,1022
920,2046
601,427
935,1161
656,1259
438,1588
331,194
139,595
494,539
528,1409
78,1641
660,736
32,2028
876,1624
855,497
131,1277
839,1348
537,2028
919,1090
181,1080
377,1199
456,1193
471,741
42,1079
688,1927
398,377
308,429
181,1091
351,1235
386,1136
33,1717
982,1895
303,94
979,1210
270,1835
571,316
45,1541
817,177
62,858
117,34
438,2054
716,50
634,1367
877,89
150,1302
543,441
889,1283
728,161
562,1954
426,1673
889,1060
335,1291
199,316
516,1566
424,1513
818,1396
937,44
949,172
963,648
527,593
595,337
839,539
224,69
781,1242
780,1527
859,742
708,2023
524,432
583,588
55,50
165,1333
25,1356
258,1892
461,1927
329,1347
853,455
854,380
720,1208
368,648
14,1225
550,125
974,969
929,1587
549,1840
262,260
203,318
604,2028
310,2011
713,1951
413,832
343,945
310,1021
583,527
211,480
350,457
921,1130
418,1036
558,1103
411,1123
275,1036
235,1508
201,1732
698,1965
214,231
783,1627
981,1188
905,232
192,9
752,778
971,318
864,265
199,924
173,1136
534,1912
661,1036
660,1207
524,3
733,318
319,1620
2,318
796,356
824,926
41,1196
255,70
482,161
465,1175
378,527
631,32
570,168
890,1544
780,464
824,1571
999,1100
999,16
802,1079
319,454
412,1278
218,920
293,1305
424,1301
148,1953
628,368
945,497
431,1270
987,466
655,35
604,1197
23,1748
742,316
148,468
293,548
757,1408
528,2005
625,1094
520,1982
673,350
385,1036
780,1371
494,1527
398,1627
528,471
268,277
88,1299
838,748
984,7
559,1183
329,1457
347,236
272,590
199,788
977,1914
549,597
352,1307
541,1023
474,737
934,1270
355,1721
411,1387
366,1
777,586
728,832
676,1617
368,227
614,1654
889,1234
935,524
365,1605
808,1136
687,196
806,1288
602,32
749,1084
801,2021
869,1261
832,551
827,111
639,1240
678,1269
730,555
2,1370
376,110
877,436
935,485
108,1250
58,1129
858,589
273,1370
975,1387
457,32
669,322
798,589
482,379
319,161
678,165
284,1
524,708
428,924
194,356
889,661
637,1947
778,1101
802,1297
682,919
53,1836
36,474
830,480
45,469
673,1719
390,1171
48,914
466,1284
192,1909
702,852
415,1301
682,1080
670,904
233,1954
800,2038
588,728
335,1373
996,442
293,1335
335,1275
520,265
516,915
476,473
855,901
235,1612
927,1777
563,1831
264,62
412,1517
604,165
136,261
426,2028
721,1407
846,1371
268,237
453,358
869,1440
161,1361
850,345
774,780
338,356
151,648
156,357
15,1645
677,912
398,1097
482,524
352,250
174,110
721,1645
869,494
409,1361
702,1238
151,551
551,1674
151,425
202,224
149,1089
889,1233
284,1272
107,1248
980,380
621,589
718,1387
352,371
730,21
436,1580
93,1907
44,317
605,913
787,175
818,2028
911,1356
592,858
244,1214
558,1962
505,1234
604,1544
816,904
710,1894
752,1598
195,799
549,1960
889,1100
274,235
915,507
766,1197
1000,260
735,1214
186,1206
187,1816
815,785
148,329
678,709
276,1221
777,420
660,1660
288,1101
53,561
894,480
405,1304
138,866
676,1416
678,238
655,766
924,1885
889,242
881,293
204,1291
596,1249
351,1873
199,1882
130,858
408,1111
692,1459
92,886
329,587
791,1370
749,695
509,1061
73,1641
550,1127
35,824
777,1125
454,1394
721,2
276,1350
272,1917
948,1224
436,62
524,1269
800,1167
721,782
264,2005
625,230
981,1265
889,1541
264,170
930,1805
699,748
272,1783
826,246
869,1976
721,208
785,589
357,1704
673,1046
776,924
371,1396
922,1673
966,30
442,1247
63,1094
881,1479
733,364
930,1645
752,1086
134,1779
392,432
37,497
344,260
245,1726
549,1586
536,594
264,1569
307,955
877,1407
309,1320
117,377
125,1248
107,919
735,1344
953,1282
214,1377
23,1625
202,273
216,1302
933,648
166,47
329,1573
531,1917
655,1446
229,367
549,87
999,1792
881,1702
575,1833
18,26
117,1097
490,1584
10,943
173,1036
749,1259
953,1196
991,1393
44,1148
777,208
669,1148
531,780
362,198
850,750
524,407
889,1298
295,1207
975,185
479,2000
34,1219
170,780
652,504
702,898
972,266
933,1270
308,260
136,1210
781,21
777,260
967,1324
993,1097
482,1297
577,1394
224,1250
678,741
386,471
839,1249
204,356
646,919
220,1617
770,24
199,648
855,4
139,616
362,377
851,1240
169,1925
873,1247
791,208
408,50
149,1722
859,912
881,590
780,533
346,527
994,1196
291,969
149,150
808,879
531,1091
984,1911
850,919
476,1380
342,1378
245,1083
461,1302
73,457
556,1100
728,36
869,1920
699,60
889,974
765,1246
899,1380
301,1246
58,329
531,1834
150,1271
881,1136
137,253
13,1580
777,1270
308,300
355,480
33,2010
588,750
225,1719
442,586
550,1259
562,457
862,190
402,81
352,471
950,880
949,1801
255,1682
646,1445
249,440
889,1019
599,608
588,1643
637,1099
90,1
567,1129
746,866
353,1193
551,1124
637,596
533,784
770,464
235,924
857,1284
712,260
780,1722
521,1266
840,368
755,923
889,1603
93,1372
869,881
76,474
921,16
99,1073
710,542
840,432
329,1081
890,1835
374,1266
335,547
541,1690
402,441
163,172
6,2017
308,1394
872,110
192,1407
117,1438
175,1207
310,497
531,1722
105,260
430,356
765,1747
225,1084
558,562
308,1281
286,1393
421,2046
345,1221
570,339
117,251
371,497
822,780
476,2005
508,1921
482,1248
59,110
123,1090
899,1680
33,1892
473,2018
550,2058
869,2001
791,904
601,1345
471,2028
893,1647
136,1031
831,866
975,1805
453,1304
800,2048
926,661
357,1592
830,1129
173,111
746,832
429,161
655,1198
419,1538
894,527
344,912
352,524
301,866
895,1265
136,2034
386,555
830,1965
161,2018
846,1261
333,1
854,1917
890,1457
301,1466
796,1250
909,923
630,1296
565,1992
796,1370
6,377
300,1250
412,590
302,2001
955,440
788,1373
198,1371
202,798
451,260
48,1682
970,265
352,123
715,260
223,1408
905,215
335,1371
303,556
877,44
626,260
331,1079
881,1650
678,1562
948,546
338,1231
424,1099
453,1196
830,1266
939,495
549,1185
950,788
42,733
40,303
403,2027
220,350
83,968
706,314
431,1704
672,457
915,1608
698,2053
314,1242
855,25
749,969
34,1569
272,1961
201,1353
193,1500
828,1947
148,527
764,24
889,224
954,1259
829,745
793,1296
676,1270
524,511
655,70
826,756
795,1172
889,480
636,1748
40,1375
737,912
817,266
794,1238
689,17
216,858
925,1230
107,1258
424,282
597,233
425,471
319,1673
800,1527
824,36
419,1197
935,280
316,1373
412,1569
271,2021
134,1918
695,1968
605,1597
676,673
714,788
752,948
550,153
245,253
528,435
8,1265
469,1198
272,2058
918,1479
770,1673
302,1488
103,517
275,1222
36,196
482,1191
22,180
569,1425
958,1179
284,2011
307,1256
676,2023
981,180
131,1225
752,1721
127,288
805,7
9,1584
543,1370
624,1183
918,25
284,1200
65,34
216,492
169,555
320,1196
261,1672
305,1031
869,2031
706,1268
904,1968
940,1367
996,2028
267,39
352,1586
416,1617
524,1378
746,608
331,322
746,2002
149,363
759,440
758,1704
798,48
822,1304
889,1227
338,246
702,969
454,1772
699,1663
494,1377
117,1987
538,952
614,1288
464,1242
482,1777
126,342
922,165
669,357
22,1288
908,1345
165,1270
560,2058
156,492
920,329
803,1198
373,1186
199,292
181,2003
725,213
604,1676
425,1834
926,1198
181,161
533,45
610,1127
604,457
235,1243
655,1297
42,1924
737,1387
716,543
260,181
265,912
249,1777
550,996
675,1953
368,538
411,562
58,913
202,2002
666,440
881,671
288,480
82,457
161,342
19,1552
469,1950
924,1680
450,1952
822,562
830,1333
136,1821
690,2021
872,1921
461,969
855,1051
136,2012
543,737
889,2028
752,123
48,32
955,548
889,1206
751,1198
752,1517
442,1207
462,635
749,1083
175,588
678,588
798,356
699,1399
956,531
629,881
281,321
453,21
154,1249
474,1590
352,1103
1,919
746,1197
910,1641
39,1732
558,904
78,919
350,21
984,1303
606,2014
352,1508
859,1331
591,931
325,597
245,1010
146,357
424,89
629,1248
546,1023
907,260
48,380
8,345
202,2006
877,101
314,2067
862,2064
110,1617
42,1917
321,1608
25,1639
783,661
302,1089
726,265
127,1584
660,1693
453,1127
175,1885
502,318
536,588
812,86
802,357
877,593
722,50
769,955
403,1017
663,480
550,2001
53,766
509,1912
295,1748
314,965
14,1968
412,1961
175,1639
877,198
466,927
558,1307
425,1060
800,1023
476,2006
795,1542
546,357
457,380
824,1945
583,1688
216,911
999,1597
129,952
438,1261
264,736
855,64
798,2021
690,356
333,1226
137,1894
660,296
718,1377
418,1247
151,1357
731,1654
550,1587
850,850
225,434
482,1680
187,1586
26,1689
566,1591
721,10
216,2054
498,2011
482,914
524,1701
889,303
396,1378
440,356
424,1334
10,1019
436,1196
412,468
65,454
453,1408
651,1201
921,36
915,1466
670,1252
770,71
366,1721
216,457
26,1388
58,480
187,1621
910,924
303,357
914,1197
984,1589
192,180
897,1653
149,475
967,367
924,1649
216,300
583,930
498,1267
35,938
387,367
344,1375
157,2011
137,357
329,1198
438,1609
714,1620
277,1265
802,830
216,1333
749,1953
777,1356
187,448
122,1917
520,934
692,1278
937,1956
676,832
937,750
505,1198
687,1499
855,50
949,356
48,1747
89,1193
103,1590
623,745
542,70
850,1673
873,1944
925,920
174,353
181,1912
37,377
347,85
925,3
265,1276
635,918
59,32
346,1673
300,1394
380,1
956,745
87,826
216,508
538,1019
959,1610
550,765
889,1304
935,6
476,415
160,1396
711,1292
333,1937
583,1968
808,1346
429,1617
889,685
477,1379
765,912
677,1484
800,1198
509,708
770,595
934,605
655,1727
127,356
869,135
482,1717
746,783
817,329
851,223
52,1518
33,1245
669,1610
948,737
523,1073
192,329
980,1949
880,1603
765,1380
203,282
975,303
327,908
303,493
401,1608
808,457
150,1196
770,47
585,1732
670,1249
731,1731
352,650
111,1357
137,1092
284,969
306,1089
261,21
604,1387
411,282
822,586
336,426
722,1271
413,1298
889,1172
494,586
802,1265
524,158
911,1960
596,589
509,733
482,349
445,2009
306,1060
223,1271
358,1179
99,32
988,1246
163,2004
372,1258
770,1676
977,1292
736,1617
81,1084
824,1272
770,1073
